"B25077_001E","B25077_001M","GEO_ID","NAME"
"Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","id","Geographic Area Name"
"570200","20325","1400000US06037405600","Census Tract 4056, Los Angeles County, California"
"432800","31549","1400000US06037405701","Census Tract 4057.01, Los Angeles County, California"
"459100","19590","1400000US06037405702","Census Tract 4057.02, Los Angeles County, California"
"439300","16908","1400000US06037405800","Census Tract 4058, Los Angeles County, California"
"433500","20567","1400000US06037405900","Census Tract 4059, Los Angeles County, California"
"455200","20822","1400000US06037406000","Census Tract 4060, Los Angeles County, California"
"462000","28274","1400000US06037406101","Census Tract 4061.01, Los Angeles County, California"
"574200","39325","1400000US06037406102","Census Tract 4061.02, Los Angeles County, California"
"499100","48957","1400000US06037406200","Census Tract 4062, Los Angeles County, California"
"892900","40013","1400000US06037406300","Census Tract 4063, Los Angeles County, California"
"655200","27196","1400000US06037406402","Census Tract 4064.02, Los Angeles County, California"
"485500","27864","1400000US06037406411","Census Tract 4064.11, Los Angeles County, California"
"610000","13484","1400000US06037406412","Census Tract 4064.12, Los Angeles County, California"
"524800","40910","1400000US06037406500","Census Tract 4065, Los Angeles County, California"
"559700","25542","1400000US06037406601","Census Tract 4066.01, Los Angeles County, California"
"520900","45139","1400000US06037406602","Census Tract 4066.02, Los Angeles County, California"
"562000","21437","1400000US06037406701","Census Tract 4067.01, Los Angeles County, California"
"511500","38431","1400000US06037406702","Census Tract 4067.02, Los Angeles County, California"
"511600","39056","1400000US06037406800","Census Tract 4068, Los Angeles County, California"
"450800","24173","1400000US06037406901","Census Tract 4069.01, Los Angeles County, California"
"443700","13537","1400000US06037406902","Census Tract 4069.02, Los Angeles County, California"
"449200","17076","1400000US06037407001","Census Tract 4070.01, Los Angeles County, California"
"445700","8354","1400000US06037407002","Census Tract 4070.02, Los Angeles County, California"
"418600","14785","1400000US06037407101","Census Tract 4071.01, Los Angeles County, California"
"428800","24233","1400000US06037407102","Census Tract 4071.02, Los Angeles County, California"
"409900","20781","1400000US06037407200","Census Tract 4072, Los Angeles County, California"
"445500","20252","1400000US06037407301","Census Tract 4073.01, Los Angeles County, California"
"420700","19301","1400000US06037407302","Census Tract 4073.02, Los Angeles County, California"
"483300","16426","1400000US06037407400","Census Tract 4074, Los Angeles County, California"
"416800","25525","1400000US06037407501","Census Tract 4075.01, Los Angeles County, California"
"445400","25744","1400000US06037407502","Census Tract 4075.02, Los Angeles County, California"
"415400","29936","1400000US06037407601","Census Tract 4076.01, Los Angeles County, California"
"439600","13591","1400000US06037407602","Census Tract 4076.02, Los Angeles County, California"
"391100","25530","1400000US06037407701","Census Tract 4077.01, Los Angeles County, California"
"425600","16395","1400000US06037407702","Census Tract 4077.02, Los Angeles County, California"
"440000","11271","1400000US06037407801","Census Tract 4078.01, Los Angeles County, California"
"452700","11180","1400000US06037407802","Census Tract 4078.02, Los Angeles County, California"
"440000","14305","1400000US06037407900","Census Tract 4079, Los Angeles County, California"
"520100","65229","1400000US06037408003","Census Tract 4080.03, Los Angeles County, California"
"374800","14513","1400000US06037408004","Census Tract 4080.04, Los Angeles County, California"
"626500","46097","1400000US06037408005","Census Tract 4080.05, Los Angeles County, California"
"557100","39063","1400000US06037408006","Census Tract 4080.06, Los Angeles County, California"
"521000","47420","1400000US06037408133","Census Tract 4081.33, Los Angeles County, California"
"514500","45329","1400000US06037408134","Census Tract 4081.34, Los Angeles County, California"
"535000","46919","1400000US06037408135","Census Tract 4081.35, Los Angeles County, California"
"503400","42123","1400000US06037408136","Census Tract 4081.36, Los Angeles County, California"
"441500","24675","1400000US06037408137","Census Tract 4081.37, Los Angeles County, California"
"312200","39849","1400000US06037408138","Census Tract 4081.38, Los Angeles County, California"
"388400","21805","1400000US06037408139","Census Tract 4081.39, Los Angeles County, California"
"348600","25302","1400000US06037408140","Census Tract 4081.40, Los Angeles County, California"
"397000","29062","1400000US06037408141","Census Tract 4081.41, Los Angeles County, California"
"540700","67601","1400000US06037408202","Census Tract 4082.02, Los Angeles County, California"
"423100","37557","1400000US06037408211","Census Tract 4082.11, Los Angeles County, California"
"561000","32992","1400000US06037408212","Census Tract 4082.12, Los Angeles County, California"
"426000","22291","1400000US06037408301","Census Tract 4083.01, Los Angeles County, California"
"477400","22767","1400000US06037408302","Census Tract 4083.02, Los Angeles County, California"
"541500","51754","1400000US06037408303","Census Tract 4083.03, Los Angeles County, California"
"476400","24663","1400000US06037408401","Census Tract 4084.01, Los Angeles County, California"
"585700","31959","1400000US06037408402","Census Tract 4084.02, Los Angeles County, California"
"447300","16293","1400000US06037408501","Census Tract 4085.01, Los Angeles County, California"
"698700","23119","1400000US06037408503","Census Tract 4085.03, Los Angeles County, California"
"506400","64463","1400000US06037408504","Census Tract 4085.04, Los Angeles County, California"
"671900","33399","1400000US06037408505","Census Tract 4085.05, Los Angeles County, California"
"583900","27556","1400000US06037408623","Census Tract 4086.23, Los Angeles County, California"
"600300","18677","1400000US06037408624","Census Tract 4086.24, Los Angeles County, California"
"650200","25208","1400000US06037408625","Census Tract 4086.25, Los Angeles County, California"
"689800","71405","1400000US06037408626","Census Tract 4086.26, Los Angeles County, California"
"690000","31588","1400000US06037408627","Census Tract 4086.27, Los Angeles County, California"
"635100","30150","1400000US06037408628","Census Tract 4086.28, Los Angeles County, California"
"664700","40495","1400000US06037408629","Census Tract 4086.29, Los Angeles County, California"
"422400","27798","1400000US06037408630","Census Tract 4086.30, Los Angeles County, California"
"461700","21876","1400000US06037408631","Census Tract 4086.31, Los Angeles County, California"
"975300","41210","1400000US06037408703","Census Tract 4087.03, Los Angeles County, California"
"569000","37938","1400000US06037408704","Census Tract 4087.04, Los Angeles County, California"
"578100","19020","1400000US06037408705","Census Tract 4087.05, Los Angeles County, California"
"836300","24323","1400000US06037408706","Census Tract 4087.06, Los Angeles County, California"
"597700","23638","1400000US06037408722","Census Tract 4087.22, Los Angeles County, California"
"480300","16548","1400000US06037408723","Census Tract 4087.23, Los Angeles County, California"
"571400","298451","1400000US06037408724","Census Tract 4087.24, Los Angeles County, California"
"395300","69331","1400000US06037408800","Census Tract 4088, Los Angeles County, California"
"433700","18617","1400000US06037430002","Census Tract 4300.02, Los Angeles County, California"
"648700","12524","1400000US06037430003","Census Tract 4300.03, Los Angeles County, California"
"412300","30559","1400000US06037430101","Census Tract 4301.01, Los Angeles County, California"
"414700","21409","1400000US06037430102","Census Tract 4301.02, Los Angeles County, California"
"1526300","154122","1400000US06037430200","Census Tract 4302, Los Angeles County, California"
"888200","30783","1400000US06037430301","Census Tract 4303.01, Los Angeles County, California"
"700700","38451","1400000US06037430302","Census Tract 4303.02, Los Angeles County, California"
"1209900","78383","1400000US06037430400","Census Tract 4304, Los Angeles County, California"
"1005700","57142","1400000US06037430501","Census Tract 4305.01, Los Angeles County, California"
"945900","50940","1400000US06037430502","Census Tract 4305.02, Los Angeles County, California"
"1724400","261387","1400000US06037430600","Census Tract 4306, Los Angeles County, California"
"1211600","69321","1400000US06037430701","Census Tract 4307.01, Los Angeles County, California"
"828400","73581","1400000US06037430721","Census Tract 4307.21, Los Angeles County, California"
"632100","39646","1400000US06037430723","Census Tract 4307.23, Los Angeles County, California"
"611500","40280","1400000US06037430724","Census Tract 4307.24, Los Angeles County, California"
"775300","65475","1400000US06037430801","Census Tract 4308.01, Los Angeles County, California"
"1201700","68383","1400000US06037430802","Census Tract 4308.02, Los Angeles County, California"
"1118100","61244","1400000US06037430803","Census Tract 4308.03, Los Angeles County, California"
"599500","38944","1400000US06037430901","Census Tract 4309.01, Los Angeles County, California"
"579100","34684","1400000US06037430902","Census Tract 4309.02, Los Angeles County, California"
"581000","59763","1400000US06037431001","Census Tract 4310.01, Los Angeles County, California"
"642700","76836","1400000US06037431002","Census Tract 4310.02, Los Angeles County, California"
"488800","45615","1400000US06037431100","Census Tract 4311, Los Angeles County, California"
"464200","19642","1400000US06037431200","Census Tract 4312, Los Angeles County, California"
"623800","28718","1400000US06037431300","Census Tract 4313, Los Angeles County, California"
"615900","30869","1400000US06037431400","Census Tract 4314, Los Angeles County, California"
"529700","37658","1400000US06037431501","Census Tract 4315.01, Los Angeles County, California"
